UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"01901215-56e4-79cb-a5bc-fc4153cb88f4","240613-105330","tic-tac-toe","image","2024-06-12",5,"gpt-4-turbo","gemini-1.5-pro","disqualified2nd",16,10,4,6,0,0,1,4,0,0,0,0
"01901217-018c-7b4e-b870-295fb1ad9578","240613-105344","tic-tac-toe","image","2024-06-12",1,"gpt-4-turbo","gemini-1.5-flash","winner1st",9,5,3,2,3,0,0,0,0,0,0,0
"01901217-018c-7b4e-b870-295fb1ad9578","240613-105359","tic-tac-toe","image","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","winner1st",9,5,3,2,3,0,0,0,0,0,0,0
"01901217-018c-7b4e-b870-295fb1ad9578","240613-105413","tic-tac-toe","image","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","winner1st",9,5,3,2,3,0,0,0,0,0,0,0
"01901217-018c-7b4e-b870-295fb1ad9578","240613-105431","tic-tac-toe","image","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","winner1st",13,6,4,2,4,0,1,0,0,0,0,0
"01901217-018c-7b4e-b870-295fb1ad9578","240613-105450","tic-tac-toe","image","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified2nd",13,9,3,6,0,0,0,4,0,0,0,0
"01901218-38c0-7c09-b4e8-e72473ce83e5","240613-105509","tic-tac-toe","image","2024-06-12",1,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",14,6,4,2,4,0,1,0,0,0,0,0
"01901218-38c0-7c09-b4e8-e72473ce83e5","240613-105527","tic-tac-toe","image","2024-06-12",2,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",12,6,4,2,4,0,1,0,0,0,0,0
"01901218-38c0-7c09-b4e8-e72473ce83e5","240613-105545","tic-tac-toe","image","2024-06-12",3,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",13,7,4,3,4,0,1,1,0,0,0,0
"01901218-38c0-7c09-b4e8-e72473ce83e5","240613-105602","tic-tac-toe","image","2024-06-12",4,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",11,5,3,2,3,0,0,0,0,0,0,0
"01901218-38c0-7c09-b4e8-e72473ce83e5","240613-105616","tic-tac-toe","image","2024-06-12",5,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",9,5,3,2,3,0,0,0,0,0,0,0
"01901219-88af-7ed0-bd03-837a5f3ad62b","240613-105647","tic-tac-toe","image","2024-06-12",1,"gemini-1.5-pro","gpt-4o","disqualified1st",25,13,8,5,0,0,4,1,0,0,0,0
"01901219-88af-7ed0-bd03-837a5f3ad62b","240613-105715","tic-tac-toe","image","2024-06-12",2,"gemini-1.5-pro","gpt-4o","disqualified1st",23,13,8,5,0,0,4,1,0,0,0,0
