UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"019014e8-944e-7de0-873e-7f4c9c95843a","240614-000243","tic-tac-toe","illustration","2024-06-12",4,"gpt-4-turbo","gpt-4o","winner2nd",13,10,6,4,0,4,1,0,1,0,0,0
"019014e8-944e-7de0-873e-7f4c9c95843a","240614-000302","tic-tac-toe","illustration","2024-06-12",5,"gpt-4-turbo","gpt-4o","winner2nd",13,9,5,4,0,4,1,0,0,0,0,0
"019014e9-d6b5-73d4-8c92-b6402ddcc8f7","240614-000321","tic-tac-toe","illustration","2024-06-12",1,"gpt-4-turbo","gemini-1.5-pro","winner1st",13,7,4,3,4,0,0,0,0,0,0,0
"019014e9-d6b5-73d4-8c92-b6402ddcc8f7","240614-000339","tic-tac-toe","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-pro","winner2nd",12,9,5,4,0,4,1,0,0,0,0,0
"019014e9-d6b5-73d4-8c92-b6402ddcc8f7","240614-000353","tic-tac-toe","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-pro","winner2nd",9,6,3,3,0,3,0,0,0,0,0,0
"019014e9-d6b5-73d4-8c92-b6402ddcc8f7","240614-000413","tic-tac-toe","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-pro","disqualified1st",14,10,7,3,0,0,4,0,0,0,0,0
"019014e9-d6b5-73d4-8c92-b6402ddcc8f7","240614-000431","tic-tac-toe","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-pro","winner2nd",13,10,6,4,0,4,2,0,0,0,0,0
"019014eb-34bd-7dee-9b42-04a05f802aa2","240614-000452","tic-tac-toe","illustration","2024-06-12",1,"gpt-4-turbo","gemini-1.5-flash","winner1st",15,8,5,3,5,0,1,0,0,0,0,0
"019014eb-34bd-7dee-9b42-04a05f802aa2","240614-000503","tic-tac-toe","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","winner1st",6,5,3,2,3,0,0,0,0,0,0,0
"019014eb-34bd-7dee-9b42-04a05f802aa2","240614-000520","tic-tac-toe","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","disqualified2nd",11,10,4,6,0,0,0,4,1,0,0,0
"019014eb-34bd-7dee-9b42-04a05f802aa2","240614-000542","tic-tac-toe","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","draw",16,14,7,7,0,0,0,3,2,0,0,0
"019014eb-34bd-7dee-9b42-04a05f802aa2","240614-000557","tic-tac-toe","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified2nd",9,9,3,6,0,0,0,4,0,0,0,0
"019014ec-86ee-7bcd-b5d7-71f535ce975a","240614-000613","tic-tac-toe","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner2nd",9,7,4,3,0,3,1,0,0,0,0,0
"019014ec-86ee-7bcd-b5d7-71f535ce975a","240614-000627","tic-tac-toe","illustration","2024-06-12",2,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner2nd",8,6,3,3,0,3,0,0,0,0,0,0
"019014ec-86ee-7bcd-b5d7-71f535ce975a","240614-000640","tic-tac-toe","illustration","2024-06-12",3,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner2nd",7,6,3,3,0,3,0,0,0,0,0,0
"019014ec-86ee-7bcd-b5d7-71f535ce975a","240614-000657","tic-tac-toe","illustration","2024-06-12",4,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner2nd",11,8,5,3,0,3,1,0,1,0,0,0
"019014ec-86ee-7bcd-b5d7-71f535ce975a","240614-000710","tic-tac-toe","illustration","2024-06-12",5,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner2nd",8,6,3,3,0,3,0,0,0,0,0,0
"019014ed-a285-70d8-a3d7-53a3371f8ed2","240614-000724","tic-tac-toe","illustration","2024-06-12",1,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",8,7,3,4,0,4,0,1,0,0,0,0
"019014ed-a285-70d8-a3d7-53a3371f8ed2","240614-000738","tic-tac-toe","illustration","2024-06-12",2,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",8,7,4,3,4,0,0,0,0,0,0,0
