UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"0190184b-da56-731b-be82-129ef473a858","240614-155218","gomoku","illustration","2024-06-12",5,"gpt-4-turbo","gpt-4o","disqualified1st",40,32,20,12,0,0,16,8,0,0,0,0
"0190184e-ed56-7ed9-b5b5-5c1e9c8f116e","240614-155254","gomoku","illustration","2024-06-12",1,"gpt-4-turbo","gemini-1.5-pro","disqualified2nd",30,23,4,19,0,0,0,16,0,0,0,0
"0190184e-ed56-7ed9-b5b5-5c1e9c8f116e","240614-155329","gomoku","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-pro","disqualified2nd",29,23,4,19,0,0,0,16,0,0,0,0
"0190184e-ed56-7ed9-b5b5-5c1e9c8f116e","240614-155355","gomoku","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-pro","networkerror",20,9,4,4,0,0,2,3,0,0,0,0
"0190184e-ed56-7ed9-b5b5-5c1e9c8f116e","240614-155438","gomoku","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-pro","disqualified2nd",38,26,7,19,0,0,3,16,0,0,0,0
"0190184e-ed56-7ed9-b5b5-5c1e9c8f116e","240614-155512","gomoku","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-pro","disqualified1st",28,21,18,3,0,0,16,1,0,0,0,0
"01901851-9484-7b82-a2f2-0330e96e85c1","240614-155532","gomoku","illustration","2024-06-12",1,"gpt-4-turbo","gemini-1.5-flash","winner1st",14,11,6,5,6,0,0,1,1,0,0,0
"01901851-9484-7b82-a2f2-0330e96e85c1","240614-155600","gomoku","illustration","2024-06-12",2,"gpt-4-turbo","gemini-1.5-flash","winner2nd",22,20,7,13,0,13,2,8,0,0,0,0
"01901851-9484-7b82-a2f2-0330e96e85c1","240614-155621","gomoku","illustration","2024-06-12",3,"gpt-4-turbo","gemini-1.5-flash","winner1st",15,12,7,5,7,0,1,1,1,0,0,0
"01901851-9484-7b82-a2f2-0330e96e85c1","240614-155656","gomoku","illustration","2024-06-12",4,"gpt-4-turbo","gemini-1.5-flash","disqualified2nd",30,26,6,20,0,0,1,16,0,0,0,0
